timestamp,local_timestamp,exchange,symbol,ask_1_price,ask_1_qty,ask_2_price,ask_2_qty,ask_3_price,ask_3_qty,ask_4_price,ask_4_qty,ask_5_price,ask_5_qty,ask_6_price,ask_6_qty,ask_7_price,ask_7_qty,ask_8_price,ask_8_qty,ask_9_price,ask_9_qty,ask_10_price,ask_10_qty,bid_1_price,bid_1_qty,bid_2_price,bid_2_qty,bid_3_price,bid_3_qty,bid_4_price,bid_4_qty,bid_5_price,bid_5_qty,bid_6_price,bid_6_qty,bid_7_price,bid_7_qty,bid_8_price,bid_8_qty,bid_9_price,bid_9_qty,bid_10_price,bid_10_qty
1715247433755,1715247433697886000,GATE,SOLUSDT,141.946,1,141.947,4,141.953,11,141.96,2,141.962,24,141.965,69,141.968,8,141.969,11,141.97,1,141.972,4,141.945,4,141.944,10,141.94,3,141.937,3,141.934,14,141.933,10,141.925,18,141.924,15,141.915,11,141.914,16
1715247433861,1715247433799918000,GATE,SOLUSDT,141.946,1,141.947,1,141.952,3,141.953,11,141.96,6,141.961,3,141.962,24,141.965,69,141.968,8,141.969,11,141.945,9,141.94,3,141.937,3,141.934,14,141.933,10,141.925,18,141.924,15,141.915,11,141.914,5,141.913,3
1715247433965,1715247433905131000,GATE,SOLUSDT,141.947,1,141.953,11,141.959,1,141.96,6,141.962,24,141.965,69,141.968,8,141.969,11,141.97,1,141.973,3,141.946,12,141.94,2,141.937,3,141.934,14,141.933,10,141.925,18,141.924,15,141.922,13,141.914,5,141.913,3
1715247434075,1715247434021020000,GATE,SOLUSDT,141.942,2,141.943,4,141.944,12,141.946,9,141.947,26,141.949,3,141.952,14,141.953,11,141.958,14,141.959,1,141.941,1,141.937,3,141.925,3,141.924,15,141.922,13,141.913,3,141.908,16,141.907,15,141.901,3,141.899,17
1715247434159,1715247434103312000,GATE,SOLUSDT,141.943,4,141.944,12,141.946,6,141.947,9,141.949,3,141.953,11,141.954,61,141.958,12,141.959,1,141.96,5,141.941,6,141.937,3,141.929,15,141.925,3,141.924,15,141.923,6,141.922,13,141.913,3,141.908,9,141.907,15
1715247434250,1715247434194173000,GATE,SOLUSDT,141.944,1,141.946,6,141.947,9,141.951,4,141.953,11,141.954,61,141.959,1,141.96,1,141.961,5,141.962,11,141.943,6,141.937,3,141.93,10,141.929,15,141.925,23,141.924,15,141.922,13,141.913,3,141.908,9,141.907,15
1715247434372,1715247434314939000,GATE,SOLUSDT,141.944,1,141.946,6,141.947,9,141.951,4,141.953,11,141.954,61,141.959,1,141.96,1,141.961,5,141.962,11,141.943,6,141.937,6,141.93,10,141.929,15,141.925,20,141.924,15,141.922,13,141.913,3,141.908,9,141.907,15
1715247434461,1715247434402259000,GATE,SOLUSDT,141.942,1,141.943,8,141.944,13,141.945,11,141.946,6,141.947,9,141.949,3,141.951,4,141.953,11,141.954,61,141.938,1,141.937,3,141.931,3,141.929,15,141.924,15,141.922,13,141.913,3,141.908,9,141.907,15,141.901,3
1715247434545,1715247434502400000,GATE,SOLUSDT,141.942,1,141.943,4,141.944,12,141.946,6,141.947,9,141.949,3,141.951,4,141.953,11,141.954,62,141.957,11,141.94,1,141.939,5,141.937,3,141.931,3,141.929,15,141.925,18,141.924,15,141.922,13,141.913,3,141.908,9
1715247434660,1715247434602685000,GATE,SOLUSDT,141.941,1,141.942,1,141.944,12,141.946,6,141.947,9,141.949,3,141.951,4,141.953,11,141.954,62,141.956,1,141.94,2,141.937,3,141.931,3,141.929,15,141.925,18,141.924,15,141.922,13,141.913,3,141.908,9,141.907,15
1715247434765,1715247434705646000,GATE,SOLUSDT,141.943,1,141.944,12,141.946,6,141.947,9,141.951,4,141.953,11,141.954,62,141.957,11,141.96,1,141.961,5,141.94,2,141.937,3,141.931,3,141.929,15,141.925,18,141.924,15,141.922,13,141.913,3,141.908,9,141.907,15
1715247434848,1715247434808087000,GATE,SOLUSDT,141.943,3,141.944,12,141.946,6,141.947,9,141.951,4,141.953,11,141.954,62,141.957,11,141.96,1,141.961,5,141.94,2,141.937,3,141.931,3,141.929,15,141.925,18,141.924,15,141.922,13,141.913,3,141.908,9,141.907,15
1715247434957,1715247434904599000,GATE,SOLUSDT,141.943,1,141.944,12,141.946,6,141.947,9,141.951,4,141.953,12,141.954,62,141.957,11,141.96,1,141.961,5,141.94,2,141.937,3,141.931,3,141.929,15,141.925,21,141.924,15,141.922,13,141.913,3,141.908,9,141.907,15
1715247435070,1715247435007407000,GATE,SOLUSDT,141.941,1,141.942,5,141.944,12,141.946,8,141.947,9,141.948,1,141.949,3,141.95,11,141.951,4,141.953,12,141.94,1,141.937,3,141.931,3,141.929,15,141.925,21,141.924,15,141.922,13,141.913,3,141.908,9,141.907,15
1715247435168,1715247435108583000,GATE,SOLUSDT,141.942,1,141.944,12,141.946,8,141.947,9,141.951,4,141.953,12,141.954,61,141.958,11,141.959,1,141.96,1,141.94,3,141.937,3,141.931,3,141.93,15,141.929,15,141.925,21,141.924,15,141.922,13,141.913,3,141.908,9
1715247435226,1715247435198234000,GATE,SOLUSDT,141.942,1,141.944,12,141.946,8,141.947,9,141.951,4,141.953,11,141.954,61,141.957,1,141.958,11,141.959,1,141.94,2,141.937,3,141.931,3,141.93,16,141.929,15,141.925,21,141.924,15,141.922,13,141.913,3,141.908,9
